<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ACWI.US,D,20220308,000000,87.7265,89.1955,86.7411,87.2908,5627534,0
ACWI.US,D,20220309,000000,89.1861,90.2758,88.7975,89.9347,4053803,0
ACWI.US,D,20220310,000000,88.8449,89.3852,88.3332,89.224,5517320,0
ACWI.US,D,20220311,000000,89.7641,89.8765,87.9019,87.992,3133045,0
ACWI.US,D,20220314,000000,88.3047,88.8733,87.1959,87.4234,1927887,0
ACWI.US,D,20220315,000000,87.7265,88.9871,87.4045,88.788,5300162,0
ACWI.US,D,20220316,000000,90.1433,91.7921,89.423,91.7921,3129699,0
ACWI.US,D,20220317,000000,91.3468,92.7303,91.1762,92.7303,3674822,0
ACWI.US,D,20220318,000000,92.0574,93.8487,92.0574,93.7538,3246243,0
ACWI.US,D,20220321,000000,93.5737,93.8771,92.7539,93.4222,4330806,0
ACWI.US,D,20220322,000000,93.9244,94.7347,93.9244,94.5498,2452002,0
ACWI.US,D,20220323,000000,93.9529,94.3604,93.4601,93.4885,2801709,0
ACWI.US,D,20220324,000000,93.8676,94.6068,93.6117,94.5689,5243609,0
ACWI.US,D,20220325,000000,94.5026,94.8437,93.9719,94.7489,4054066,0
ACWI.US,D,20220328,000000,94.6164,95.1611,94.0903,95.1184,4058478,0
ACWI.US,D,20220329,000000,96.4358,96.6913,95.8246,96.644,4476816,0
ACWI.US,D,20220330,000000,96.4069,96.6064,95.706,96.104,3278145,0
ACWI.US,D,20220331,000000,95.8199,95.9902,94.5593,94.5593,6238729,0
ACWI.US,D,20220401,000000,95.2321,95.2702,94.4466,95.1753,3641235,0
ACWI.US,D,20220404,000000,95.365,96.0944,95.2038,96.0944,5464955,0
ACWI.US,D,20220405,000000,95.6869,96.0475,94.4645,94.7204,4589517,0
ACWI.US,D,20220406,000000,93.8013,94.1187,93.0337,93.6306,3450172,0
ACWI.US,D,20220407,000000,93.4885,94.2372,92.9199,93.8297,4541298,0
ACWI.US,D,20220408,000000,93.6969,94.2467,93.3464,93.7443,2398176,0
ACWI.US,D,20220411,000000,93.1568,93.1947,92.2376,92.4082,3969074,0
ACWI.US,D,20220412,000000,92.9199,93.3179,91.65,91.8964,3128309,0
ACWI.US,D,20220413,000000,91.9342,93.1284,91.8964,93.0052,2584907,0
ACWI.US,D,20220414,000000,93.0905,93.1947,92.0196,92.029,2360808,0
ACWI.US,D,20220418,000000,91.8491,92.2943,91.489,91.8775,1767213,0
ACWI.US,D,20220419,000000,91.5837,92.9814,91.5647,92.8536,5907637,0
ACWI.US,D,20220420,000000,93.3937,93.4126,92.664,92.9388,2001099,0
ACWI.US,D,20220421,000000,93.678,93.8865,91.3279,91.4984,8645182,0
ACWI.US,D,20220422,000000,91.3562,91.3846,89.3472,89.442,2468919,0
ACWI.US,D,20220425,000000,88.7217,89.6221,87.9019,89.5842,3817608,0
ACWI.US,D,20220426,000000,88.9966,89.006,87.0822,87.1107,3531220,0
ACWI.US,D,20220427,000000,87.3759,88.3283,86.9211,87.4423,5766667,0
ACWI.US,D,20220428,000000,88.2857,89.603,87.3713,89.2713,4554892,0
ACWI.US,D,20220429,000000,89.0723,89.5461,86.8548,86.9306,3553837,0
ACWI.US,D,20220502,000000,86.8927,87.4896,85.585,87.2149,5209023,0
ACWI.US,D,20220503,000000,87.4991,88.101,87.1865,87.7456,3899028,0
ACWI.US,D,20220504,000000,87.6318,89.9963,86.9306,89.8116,4364162,0
ACWI.US,D,20220505,000000,88.7596,88.7596,85.907,86.7505,4418593,0
ACWI.US,D,20220506,000000,86.1155,86.6273,85.0069,85.888,4843629,0
ACWI.US,D,20220509,000000,84.5803,84.7698,82.884,83.1683,6103719,0
ACWI.US,D,20220510,000000,84.495,84.7368,82.6187,83.4621,6349944,0
ACWI.US,D,20220511,000000,83.5474,84.5803,82.2776,82.4197,6657628,0
ACWI.US,D,20220512,000000,81.7941,82.9976,81.0455,82.306,5418883,0
ACWI.US,D,20220513,000000,83.2914,84.6466,83.1874,84.4761,2903604,0
ACWI.US,D,20220516,000000,84.1254,84.8551,83.6753,84.2012,2187749,0
ACWI.US,D,20220517,000000,85.6132,85.9261,84.9026,85.907,2646106,0
ACWI.US,D,20220518,000000,85.0732,85.1491,82.7797,83.0356,3690581,0
ACWI.US,D,20220519,000000,82.6091,83.86,82.4102,83.1113,6265299,0
ACWI.US,D,20220520,000000,84.0023,84.078,81.6898,83.3482,2393593,0
ACWI.US,D,20220523,000000,83.9737,84.8362,83.5664,84.694,2052774,0
ACWI.US,D,20220524,000000,83.7938,84.2108,82.8461,83.9928,1861992,0
ACWI.US,D,20220525,000000,83.5474,84.931,83.5189,84.5709,2168065,0
ACWI.US,D,20220526,000000,84.7034,86.2861,84.7034,85.9639,1749377,0
ACWI.US,D,20220527,000000,86.5989,87.7265,86.523,87.717,1694815,0
ACWI.US,D,20220531,000000,87.7076,88.0677,87.0159,87.3191,4676249,0
ACWI.US,D,20220601,000000,87.9257,88.0299,86.1913,86.6747,3289877,0
ACWI.US,D,20220602,000000,86.8927,88.428,86.523,88.4184,2694548,0
ACWI.US,D,20220603,000000,87.3665,87.6414,86.779,86.9496,2222365,0
ACWI.US,D,20220606,000000,88.0394,88.2195,87.0728,87.2622,3211478,0
ACWI.US,D,20220607,000000,86.5496,88.0015,86.4284,87.9257,3754194,0
ACWI.US,D,20220608,000000,87.5939,87.8924,86.9401,87.1011,3508415,0
ACWI.US,D,20220609,000000,86.6497,86.9959,85.0734,85.0734,3743128,0
ACWI.US,D,20220610,000000,83.629,83.8873,82.7584,82.8637,3737097,0
ACWI.US,D,20220613,000000,80.6829,81.0655,79.5063,79.7932,4408761,0
ACWI.US,D,20220614,000000,80.0134,80.3768,78.8845,79.5542,6452491,0
ACWI.US,D,20220615,000000,80.2906,81.625,79.3055,80.769,3826991,0
ACWI.US,D,20220616,000000,78.7985,79.0185,77.9185,78.4064,3819547,0
ACWI.US,D,20220617,000000,78.5307,79.0903,77.7273,78.3681,5099419,0
ACWI.US,D,20220621,000000,79.7168,80.4247,79.6306,80.1185,5051935,0
ACWI.US,D,20220622,000000,79.1715,80.482,78.9706,79.6594,3816685,0
ACWI.US,D,20220623,000000,79.9845,80.2621,79.1715,80.1185,3858788,0
ACWI.US,D,20220624,000000,80.9316,82.5863,80.9316,82.5576,3507611,0
ACWI.US,D,20220627,000000,82.7777,82.8398,82.1463,82.3186,4321511,0
ACWI.US,D,20220628,000000,82.8159,83.256,81.0702,81.1037,3347578,0
ACWI.US,D,20220629,000000,81.1803,81.3284,80.5967,80.8837,3753115,0
ACWI.US,D,20220630,000000,79.8315,80.7546,79.1811,80.2428,5707615,0
ACWI.US,D,20220701,000000,79.8698,80.8741,79.3245,80.8073,3377626,0
ACWI.US,D,20220705,000000,79.3437,80.415,78.8176,80.3959,5341097,0
ACWI.US,D,20220706,000000,80.3385,80.9126,79.7942,80.5108,3690628,0
ACWI.US,D,20220707,000000,81.0176,81.9265,81.0176,81.7925,3343007,0
ACWI.US,D,20220708,000000,81.429,82.1607,81.1324,81.7351,2851235,0
ACWI.US,D,20220711,000000,80.9985,81.0847,80.4342,80.5776,4555539,0
ACWI.US,D,20220712,000000,80.3768,80.8551,79.7455,80.0802,3123141,0
ACWI.US,D,20220713,000000,78.9132,80.3004,78.856,79.755,3095558,0
ACWI.US,D,20220714,000000,78.4447,79.2959,77.9281,79.2097,2360837,0
ACWI.US,D,20220715,000000,80.0612,80.5586,79.535,80.5586,4949128,0
ACWI.US,D,20220718,000000,81.3811,81.606,80.1089,80.3385,3017601,0
ACWI.US,D,20220719,000000,81.2186,82.4619,81.2186,82.3759,2293444,0
ACWI.US,D,20220720,000000,82.3281,82.9402,82.0555,82.6341,1920996,0
ACWI.US,D,20220721,000000,82.4907,83.5047,82.2132,83.4759,3714923,0
ACWI.US,D,20220722,000000,83.562,83.8968,82.3663,82.7681,1811490,0
ACWI.US,D,20220725,000000,83.0934,83.1794,82.6341,83.0264,7674899,0
ACWI.US,D,20220726,000000,82.6055,82.6916,81.8929,82.022,3471348,0
ACWI.US,D,20220727,000000,82.7584,84.2986,82.7011,84.0306,2701597,0
ACWI.US,D,20220728,000000,84.1073,84.949,83.3994,84.8342,2715535,0
ACWI.US,D,20220729,000000,84.9108,85.982,84.7673,85.9151,1697481,0
ACWI.US,D,20220801,000000,85.3506,86.1446,85.1738,85.6376,3774824,0
ACWI.US,D,20220802,000000,85.2073,85.9437,84.7768,84.9681,3983859,0
ACWI.US,D,20220803,000000,85.3603,86.2212,85.2073,86.0586,2607412,0
ACWI.US,D,20220804,000000,86.0681,86.3646,85.8384,86.1924,3020898,0
ACWI.US,D,20220805,000000,85.2263,86.0728,85.1595,85.9246,1561286,0
ACWI.US,D,20220808,000000,86.3073,86.8524,85.7898,85.9629,2697602,0
ACWI.US,D,20220809,000000,85.8959,85.982,85.3698,85.5516,3823453,0
ACWI.US,D,20220810,000000,87.1203,87.436,86.795,87.3403,12942423,0
ACWI.US,D,20220811,000000,87.9333,88.4021,87.2638,87.4169,2897486,0
ACWI.US,D,20220812,000000,87.7708,88.6267,87.522,88.6221,1240282,0
ACWI.US,D,20220815,000000,88.0481,88.6985,88.0143,88.6029,7448058,0
ACWI.US,D,20220816,000000,88.2586,89.0141,88.2059,88.6699,7417509,0
ACWI.US,D,20220817,000000,87.9046,88.5743,87.6081,88.029,3003732,0
ACWI.US,D,20220818,000000,88.0386,88.1725,87.6942,88.0003,2789933,0
ACWI.US,D,20220819,000000,87.369,87.4169,86.6277,86.8238,3766653,0
ACWI.US,D,20220822,000000,85.8862,85.8862,85.0494,85.1881,3726433,0
ACWI.US,D,20220823,000000,85.1212,85.7859,85.0589,85.1786,2595556,0
ACWI.US,D,20220824,000000,84.9681,85.7046,84.8917,85.3986,2177672,0
ACWI.US,D,20220825,000000,85.7428,86.6611,85.6185,86.6611,3974294,0
ACWI.US,D,20220826,000000,86.7664,86.795,84.0594,84.0784,4393087,0
ACWI.US,D,20220829,000000,83.5333,84.1551,83.3611,83.562,7395057,0
ACWI.US,D,20220830,000000,83.916,83.9541,82.3281,82.7011,5958584,0
ACWI.US,D,20220831,000000,83.1507,83.3133,82.1654,82.1654,2698169,0
ACWI.US,D,20220901,000000,81.5055,82.0028,80.8023,81.9647,3826231,0
ACWI.US,D,20220902,000000,82.6724,82.9499,80.9126,81.2567,5578469,0
ACWI.US,D,20220906,000000,81.3907,81.5629,80.4868,80.8073,17155530,0
ACWI.US,D,20220907,000000,80.5681,82.1367,80.5394,82.0123,4239033,0
ACWI.US,D,20220908,000000,81.4959,82.4619,81.1898,82.395,4430161,0
ACWI.US,D,20220909,000000,83.2463,84.0545,83.2081,83.916,6428423,0
ACWI.US,D,20220912,000000,84.4899,85.1212,84.4802,84.9491,5814208,0
ACWI.US,D,20220913,000000,83.1985,83.3707,81.3763,81.5916,4524989,0
ACWI.US,D,20220914,000000,81.8786,82.2086,81.2951,81.9168,2280361,0
ACWI.US,D,20220915,000000,81.4577,82.0984,80.8168,81.0655,6491835,0
ACWI.US,D,20220916,000000,80.2046,80.5203,79.7647,80.3385,4356804,0
ACWI.US,D,20220919,000000,79.6211,80.8742,79.6068,80.8646,5831879,0
ACWI.US,D,20220920,000000,80.1377,80.2716,79.3437,79.8698,2928945,0
ACWI.US,D,20220921,000000,80.0898,80.7019,78.5403,78.5594,4918363,0
ACWI.US,D,20220922,000000,78.6073,78.6836,77.7654,77.9759,2852188,0
ACWI.US,D,20220923,000000,76.9045,76.9141,75.4889,76.3403,9550537,0
ACWI.US,D,20220926,000000,75.8715,76.589,75.1446,75.4315,7386695,0
ACWI.US,D,20220927,000000,76.0915,76.522,74.7142,75.1829,4394592,0
ACWI.US,D,20220928,000000,75.2499,76.9715,74.9629,76.7229,7508804,0
ACWI.US,D,20220929,000000,75.6993,75.8332,74.6376,75.2786,5552802,0
ACWI.US,D,20220930,000000,75.0012,75.886,74.3889,74.4463,4843718,0
ACWI.US,D,20221003,000000,75.2402,76.5699,74.8529,76.2159,2765813,0
ACWI.US,D,20221004,000000,77.6698,78.8271,77.6698,78.8176,3748781,0
ACWI.US,D,20221005,000000,77.7942,78.9037,77.3159,78.4638,2143625,0
ACWI.US,D,20221006,000000,78.0334,78.5594,77.4403,77.555,3089781,0
ACWI.US,D,20221007,000000,76.8377,76.8567,75.2737,75.5845,7484050,0
ACWI.US,D,20221010,000000,75.7664,75.7664,74.5229,74.982,2976031,0
ACWI.US,D,20221011,000000,74.5803,75.4411,73.9872,74.3508,14369547,0
ACWI.US,D,20221012,000000,74.3986,74.6664,74.0159,74.1498,2889852,0
ACWI.US,D,20221013,000000,72.562,76.1011,72.4184,75.8237,9810833,0
ACWI.US,D,20221014,000000,76.3307,76.5699,74.1307,74.2167,4356108,0
ACWI.US,D,20221017,000000,75.6324,76.3738,75.6324,76.1393,5697636,0
ACWI.US,D,20221018,000000,77.6124,77.689,76.1681,76.8567,4135509,0
ACWI.US,D,20221019,000000,76.2445,76.7324,75.5559,76.0724,2973288,0
ACWI.US,D,20221020,000000,76.1297,77.0719,75.5463,75.7089,6482787,0
ACWI.US,D,20221021,000000,75.4984,77.4019,75.1543,77.3159,4970606,0
ACWI.US,D,20221024,000000,77.1437,77.775,76.5411,77.5455,2470000,0
ACWI.US,D,20221025,000000,77.7273,78.9994,77.689,78.9132,5586869,0
ACWI.US,D,20221026,000000,78.5211,79.8124,78.4925,78.9228,7029434,0
ACWI.US,D,20221027,000000,78.961,79.4202,78.3345,78.4447,3494261,0
ACWI.US,D,20221028,000000,78.2916,79.7932,78.2102,79.6977,5841734,0
ACWI.US,D,20221031,000000,79.0567,79.468,78.9277,79.1715,7045747,0
ACWI.US,D,20221101,000000,80.3289,80.3385,78.9994,79.2481,3055803,0
ACWI.US,D,20221102,000000,79.2385,80.195,77.5646,77.622,11167147,0
ACWI.US,D,20221103,000000,76.7515,77.4498,76.3738,76.9429,8101391,0
ACWI.US,D,20221104,000000,78.6933,79.0758,77.5455,78.7507,6972705,0
ACWI.US,D,20221107,000000,79.0758,79.4298,78.5977,79.2481,8093024,0
ACWI.US,D,20221108,000000,79.535,80.4102,79.0712,79.8029,5234883,0
ACWI.US,D,20221109,000000,79.3437,79.6211,78.2534,78.3299,9116943,0
ACWI.US,D,20221110,000000,81.2951,82.5959,80.8263,82.529,6499824,0
ACWI.US,D,20221111,000000,83.0071,83.9112,82.7107,83.782,8966875,0
ACWI.US,D,20221114,000000,83.3421,83.9112,82.9786,83.0264,5571847,0
ACWI.US,D,20221115,000000,84.4516,84.6238,83.0838,83.8297,5684352,0
ACWI.US,D,20221116,000000,83.5525,83.6768,83.055,83.1985,4707183,0
ACWI.US,D,20221117,000000,81.8691,83.0694,81.8594,82.9976,4972461,0
ACWI.US,D,20221118,000000,83.5142,83.6003,82.6868,83.1602,4833565,0
ACWI.US,D,20221121,000000,82.6437,82.8828,82.2993,82.7011,5487144,0
ACWI.US,D,20221122,000000,83.0838,83.7724,82.8351,83.7343,4379858,0
ACWI.US,D,20221123,000000,83.7054,84.4946,83.7054,84.3846,1742419,0
ACWI.US,D,20221125,000000,84.356,84.552,84.2508,84.4516,1740296,0
ACWI.US,D,20221128,000000,83.8873,84.222,83.0934,83.2273,10991469,0
ACWI.US,D,20221129,000000,83.5142,83.8107,83.0885,83.3994,3640637,0
ACWI.US,D,20221130,000000,83.8297,85.7716,83.2846,85.7716,7210851,0
ACWI.US,D,20221201,000000,86.1733,86.4411,85.4272,85.8959,5574687,0
ACWI.US,D,20221202,000000,84.9298,86.0394,84.9012,85.8194,4272176,0
ACWI.US,D,20221205,000000,85.3221,85.5037,84.0881,84.356,16913796,0
ACWI.US,D,20221206,000000,84.4134,84.509,83.0599,83.4568,4601421,0
ACWI.US,D,20221207,000000,83.2655,83.7343,83.1029,83.3037,4787438,0
ACWI.US,D,20221208,000000,83.6671,84.136,83.3707,83.9446,2321974,0
ACWI.US,D,20221209,000000,83.9446,84.3607,83.5142,83.5428,8251556,0
ACWI.US,D,20221212,000000,83.6959,84.2986,83.4281,84.2891,7496619,0
ACWI.US,D,20221213,000000,86.6761,86.6761,84.6326,85.0663,9543900,0
ACWI.US,D,20221214,000000,85.1145,85.7893,84.1023,84.7385,6282695,0
ACWI.US,D,20221215,000000,83.736,83.8904,82.3336,82.6565,3732848,0
ACWI.US,D,20221216,000000,82.0782,82.4348,81.4902,81.8565,4856249,0
ACWI.US,D,20221219,000000,82.0397,82.0686,81.0661,81.3552,5208287,0
ACWI.US,D,20221220,000000,81.3552,81.8902,81.0661,81.5384,9941945,0
ACWI.US,D,20221221,000000,82.0493,82.8396,81.9144,82.6084,3941472,0
ACWI.US,D,20221222,000000,82.0782,82.1119,80.5743,81.6155,5731697,0
ACWI.US,D,20221223,000000,81.4612,81.9962,81.1335,81.9914,4670750,0
ACWI.US,D,20221227,000000,82.0782,82.2709,81.63,81.9625,4255797,0
ACWI.US,D,20221228,000000,81.9818,82.3047,80.9023,80.9023,3604695,0
ACWI.US,D,20221229,000000,81.7022,82.4927,81.5576,82.3095,5227692,0
ACWI.US,D,20221230,000000,81.7601,81.9914,81.2877,81.8179,4359212,0
ACWI.US,D,20230103,000000,82.4251,82.9168,81.3504,81.8371,13768705,0
ACWI.US,D,20230104,000000,82.7239,83.1674,82.0397,82.8782,5909508,0
ACWI.US,D,20230105,000000,82.3384,82.43,81.8565,82.03,8577440,0
ACWI.US,D,20230106,000000,82.7047,84.1023,82.059,83.9289,5450742,0
ACWI.US,D,20230109,000000,84.4976,85.1434,84.0735,84.112,6907716,0
ACWI.US,D,20230110,000000,84.0445,84.6037,83.7843,84.5844,4524439,0
ACWI.US,D,20230111,000000,84.8929,85.4905,84.7338,85.4712,13683930,0
ACWI.US,D,20230112,000000,85.905,86.3001,84.9313,86.0688,5426486,0
ACWI.US,D,20230113,000000,85.5291,86.5412,85.5194,86.4543,8578842,0
ACWI.US,D,20230117,000000,86.4543,86.8206,86.2423,86.3965,3937119,0
ACWI.US,D,20230118,000000,86.9267,87.052,85.4133,85.4518,3555183,0
ACWI.US,D,20230119,000000,85.1145,85.4809,84.7097,85.1145,4004467,0
ACWI.US,D,20230120,000000,85.259,86.4447,85.0084,86.4351,5207702,0
ACWI.US,D,20230123,000000,86.4351,87.5051,86.3195,87.1966,7952755,0
ACWI.US,D,20230124,000000,86.811,87.2544,86.5412,87.0809,5329633,0
ACWI.US,D,20230125,000000,86.3965,87.3605,86.0158,87.2833,6698845,0
ACWI.US,D,20230126,000000,87.8231,88.0642,87.1387,88.0255,5701998,0
ACWI.US,D,20230127,000000,87.6689,88.493,87.64,88.0738,5761184,0
ACWI.US,D,20230130,000000,87.5051,87.8906,86.9749,87.0134,7817094,0
ACWI.US,D,20230131,000000,86.9074,87.9677,86.8398,87.9581,8685330,0
ACWI.US,D,20230201,000000,87.7364,89.3654,87.1677,88.8545,3950151,0
ACWI.US,D,20230202,000000,89.5967,89.8716,88.8931,89.5775,3616372,0
ACWI.US,D,20230203,000000,88.4883,89.4425,88.3195,88.546,3110010,0
ACWI.US,D,20230206,000000,87.9388,87.9966,87.399,87.8135,4418811,0
ACWI.US,D,20230207,000000,87.6303,88.9365,87.3412,88.7486,3158750,0
ACWI.US,D,20230208,000000,88.5557,88.6713,87.8617,87.987,2639516,0
ACWI.US,D,20230209,000000,88.951,89.0184,87.3363,87.6014,3138941,0
ACWI.US,D,20230210,000000,87.3026,87.6112,87.0327,87.5243,2066372,0
ACWI.US,D,20230213,000000,87.6592,88.5076,87.5629,88.4497,6578408,0
ACWI.US,D,20230214,000000,88.1124,88.9606,87.6834,88.498,3709495,0
ACWI.US,D,20230215,000000,87.7461,88.5557,87.6785,88.5557,1720125,0
ACWI.US,D,20230216,000000,87.5725,88.4787,87.4955,87.6592,2358993,0
ACWI.US,D,20230217,000000,87.158,87.4859,86.8014,87.4376,4712027,0
ACWI.US,D,20230221,000000,86.6376,86.8784,85.8809,85.9434,6969743,0
ACWI.US,D,20230222,000000,85.9628,86.2037,85.4326,85.7122,3772939,0
ACWI.US,D,20230223,000000,86.2905,86.4158,85.2784,86.1266,2429736,0
ACWI.US,D,20230224,000000,84.7868,85.1048,84.4976,84.9795,2552207,0
ACWI.US,D,20230227,000000,85.7411,86.0205,85.3169,85.4809,2852839,0
ACWI.US,D,20230228,000000,85.3748,85.6062,85.0374,85.0374,5195043,0
ACWI.US,D,20230301,000000,85.3363,85.6062,84.9507,85.2206,3431477,0
ACWI.US,D,20230302,000000,84.7676,85.8615,84.6615,85.6832,5817233,0
ACWI.US,D,20230303,000000,86.1941,87.0472,85.9531,86.9749,3765270,0
ACWI.US,D,20230306,000000,87.023,87.4665,86.8302,86.9171,4477075,0
ACWI.US,D,20230307,000000,86.7821,86.8592,85.4037,85.5483,1548489,0
ACWI.US,D,20230308,000000,85.6448,85.9531,85.3267,85.7314,1867377,0
ACWI.US,D,20230309,000000,85.7893,86.117,84.1988,84.353,3065539,0
ACWI.US,D,20230310,000000,84.2373,84.6326,83.0132,83.2445,5690345,0
ACWI.US,D,20230313,000000,82.4251,83.9048,82.2275,83.0325,5674737,0
ACWI.US,D,20230314,000000,83.9193,84.4591,83.365,84.1795,2148767,0
ACWI.US,D,20230315,000000,82.3962,83.0228,81.8806,83.0132,3399889,0
ACWI.US,D,20230316,000000,82.589,84.3916,82.4155,84.3626,4744313,0
ACWI.US,D,20230317,000000,84.0156,84.1699,83.1192,83.4469,2559088,0
ACWI.US,D,20230320,000000,83.6398,84.4204,83.6012,84.2566,2233248,0
ACWI.US,D,20230321,000000,85.1724,85.4809,84.7965,85.3748,2904871,0
ACWI.US,D,20230322,000000,85.4518,86.3484,84.4301,84.4591,3222433,0
ACWI.US,D,20230323,000000,85.1627,85.9434,84.1892,84.6807,2940338,0
ACWI.US,D,20230324,000000,84.2084,84.9266,83.8036,84.8832,6103630,0
ACWI.US,D,20230327,000000,85.288,85.4616,84.8832,85.182,1629237,0
ACWI.US,D,20230328,000000,85.2013,85.3459,84.8832,85.259,6706262,0
ACWI.US,D,20230329,000000,86.0688,86.3627,85.8567,86.3001,5388180,0
ACWI.US,D,20230330,000000,87.0617,87.1387,86.6761,87.0038,2047777,0
ACWI.US,D,20230331,000000,87.293,87.9099,87.187,87.8713,3301459,0
ACWI.US,D,20230403,000000,87.8424,88.416,87.7653,88.3823,7999771,0
ACWI.US,D,20230404,000000,88.4401,88.5702,87.7412,88.0738,2226924,0
ACWI.US,D,20230405,000000,87.8327,87.9195,87.3026,87.6207,1741522,0
ACWI.US,D,20230406,000000,87.4472,88.0642,87.2544,87.9677,1823860,0
ACWI.US,D,20230410,000000,87.4665,88.0255,87.3026,88.0255,1359606,0
ACWI.US,D,20230411,000000,88.1895,88.4401,88.0497,88.1991,2083178,0
ACWI.US,D,20230412,000000,88.7291,88.816,87.9533,88.0546,2479685,0
ACWI.US,D,20230413,000000,88.469,89.3075,88.469,89.2305,2557886,0
ACWI.US,D,20230414,000000,89.0859,89.5003,88.5172,88.9702,1136639,0
ACWI.US,D,20230417,000000,88.8931,89.1341,88.6039,89.1341,3314771,0
ACWI.US,D,20230418,000000,89.5293,89.5678,89.028,89.2979,1695880,0
ACWI.US,D,20230419,000000,88.816,89.2691,88.7774,89.1148,4558872,0
ACWI.US,D,20230420,000000,88.6232,89.1196,88.498,88.787,1930155,0
ACWI.US,D,20230421,000000,88.7291,88.9269,88.3677,88.8449,3176496,0
ACWI.US,D,20230424,000000,88.7774,88.9798,88.546,88.8834,2185262,0
ACWI.US,D,20230425,000000,88.3533,88.4208,87.4376,87.4568,4137670,0
ACWI.US,D,20230426,000000,87.8327,87.9003,87.1387,87.2352,8021324,0
ACWI.US,D,20230427,000000,87.8039,88.7774,87.7074,88.7291,5306949,0
ACWI.US,D,20230428,000000,88.4305,89.2498,88.3919,89.2498,1587779,0
ACWI.US,D,20230501,000000,89.2209,89.4955,89.0907,89.1341,957585,0
ACWI.US,D,20230502,000000,88.8064,88.8064,87.5629,88.1316,1362774,0
ACWI.US,D,20230503,000000,88.2569,88.816,87.7749,87.8135,4112387,0
ACWI.US,D,20230504,000000,87.7364,87.8231,87.2352,87.4955,2893715,0
ACWI.US,D,20230505,000000,88.1605,89.163,88.1267,88.9798,3755466,0
ACWI.US,D,20230508,000000,89.1533,89.1533,88.763,89.0184,1936399,0
ACWI.US,D,20230509,000000,88.498,88.8256,88.4401,88.6425,1571530,0
ACWI.US,D,20230510,000000,89.028,89.1341,88.1412,88.8641,6636453,0
ACWI.US,D,20230511,000000,88.5269,88.6713,88.1316,88.6425,3628416,0
ACWI.US,D,20230512,000000,88.7582,88.7967,87.963,88.3919,1312617,0
ACWI.US,D,20230515,000000,88.6232,89.0473,88.3919,88.9992,3012541,0
ACWI.US,D,20230516,000000,88.6521,88.816,88.2762,88.2858,3682956,0
ACWI.US,D,20230517,000000,88.5749,89.2063,88.2473,89.1148,2851980,0
ACWI.US,D,20230518,000000,89.0088,89.6354,88.8545,89.5581,4396347,0
ACWI.US,D,20230519,000000,89.7799,89.9245,89.3944,89.616,1981051,0
ACWI.US,D,20230522,000000,89.7413,90.0113,89.5293,89.751,1899902,0
ACWI.US,D,20230523,000000,89.2883,89.404,88.5942,88.6232,3956716,0
ACWI.US,D,20230524,000000,88.122,88.122,87.6255,87.8039,1988900,0
ACWI.US,D,20230525,000000,88.2858,88.4111,87.7845,88.1605,1906970,0
ACWI.US,D,20230526,000000,88.4305,89.4425,88.4305,89.3173,2299478,0
ACWI.US,D,20230530,000000,89.5196,89.5631,88.681,88.951,4215606,0
ACWI.US,D,20230531,000000,88.3727,88.5606,87.8809,88.3147,2359708,0
ACWI.US,D,20230601,000000,88.4593,89.5535,88.3341,89.3654,5593705,0
ACWI.US,D,20230602,000000,90.2619,90.8595,90.1173,90.6956,5611338,0
ACWI.US,D,20230605,000000,90.7245,90.8787,90.3297,90.4546,4456052,0
ACWI.US,D,20230606,000000,90.4353,90.9656,90.3391,90.8883,5637338,0
ACWI.US,D,20230607,000000,90.8912,91.125,90.3215,90.4043,9122167,0
ACWI.US,D,20230608,000000,90.5115,91.1542,90.4043,91.0568,3851503,0
ACWI.US,D,20230609,000000,91.232,91.5631,90.9984,91.1833,3338227,0
ACWI.US,D,20230612,000000,91.4171,91.8553,91.2515,91.8455,3169736,0
ACWI.US,D,20230613,000000,92.4103,92.7073,92.235,92.5564,4487874,0
ACWI.US,D,20230614,000000,92.79,93.1455,92.089,92.7803,1385733,0
ACWI.US,D,20230615,000000,92.7413,94.0268,92.6635,93.8321,2357560,0
ACWI.US,D,20230616,000000,94.2702,94.2702,93.4815,93.5594,2354060,0
ACWI.US,D,20230620,000000,92.8777,92.9946,92.3617,92.7025,4939290,0
ACWI.US,D,20230621,000000,92.4395,92.7413,92.2009,92.3811,2843075,0
ACWI.US,D,20230622,000000,92.0403,92.4103,91.9234,92.4005,1653102,0
ACWI.US,D,20230623,000000,91.3392,91.7384,91.3003,91.4463,2049118,0
ACWI.US,D,20230626,000000,91.6508,91.7823,91.271,91.2905,1873705,0
ACWI.US,D,20230627,000000,91.6021,92.3324,91.4171,92.2545,3065272,0
ACWI.US,D,20230628,000000,92.0208,92.4298,91.8845,92.2448,1353037,0
ACWI.US,D,20230629,000000,92.0403,92.4005,91.9527,92.4005,1989487,0
ACWI.US,D,20230630,000000,93.1504,93.5691,93.0822,93.4231,2308312,0
ACWI.US,D,20230703,000000,93.501,93.6958,93.4522,93.6471,1549564,0
ACWI.US,D,20230705,000000,93.1699,93.3354,93.0189,93.1893,3248706,0
ACWI.US,D,20230706,000000,92.1378,92.1766,91.5144,92.0403,2184424,0
ACWI.US,D,20230707,000000,92.0014,92.9167,91.9624,92.2253,974582,0
